order_id,order_date,customer_name,customer_email,customer_city,product_name,category,unit_price,quantity
1051,2025-07-19,Franco Torres,franco.torres19@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,2
1284,2025-07-19,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1284,2025-07-19,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,3
1284,2025-07-19,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,"Notebook 15""",Computadoras,765000,1
1597,2025-07-20,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Silla ergonómica,Muebles,210000,4
1372,2025-07-21,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Cargador rápido,Accesorios,9500,4
1372,2025-07-21,Rocío Gómez,rocio.gomez59@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,2
1372,2025-07-21,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Router WiFi,Redes,38000,2
1632,2025-07-21,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Hub USB-C,Periféricos,12500,1
1632,2025-07-21,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Cargador rápido,Accesorios,9500,4
1633,2025-07-21,Juan Flores,juan.flores50@mail.com,La Plata,"Monitor 24""",Monitores,145000,3
1649,2025-07-21,Santiago López,santiago.lopez31@mail.com,San Juan,"Monitor 24""",Monitores,145000,3
1649,2025-07-21,Santiago López,santiago.lopez31@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,3
1649,2025-07-21,Santiago López,santiago.lopez31@mail.com,San Juan,SSD 1TB,Almacenamiento,65000,3
1147,2025-07-22,Juan Martínez,juan.martinez14@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,3
1147,2025-07-22,Juan Martínez,juan.martinez14@mail.com,Córdoba,Cargador rápido,Accesorios,9500,2
1147,2025-07-22,Juan Martínez,juan.martinez14@mail.com,Córdoba,Auriculares Bluetooth,Audio,21000,3
1153,2025-07-22,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,2
1153,2025-07-22,Sofía López,sofia.lopez5@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,2
1102,2025-07-23,Tomás Acosta,tomás.acosta39@mail.com,La Plata,Teclado mecánico,Periféricos,32000,4
1102,2025-07-23,Tomás Acosta,tomás.acosta39@mail.com,La Plata,SSD 1TB,Almacenamiento,55250,4
1102,2025-07-23,Tomás Acosta,tomás.acosta39@mail.com,La Plata,Silla ergonómica,Muebles,178500,1
1238,2025-07-23,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,"Monitor 24""",Monitores,145000,1
1238,2025-07-23,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Webcam HD,Periféricos,15725,3
1283,2025-07-23,Florencia Torres,florencia.torres9@mail.com,Córdoba,Webcam HD,Periféricos,15725,2
1333,2025-07-23,Juan Flores,juan.flores50@mail.com,La Plata,"Notebook 15""",Computadoras,765000,2
1436,2025-07-23,Juan Díaz,juan.diaz52@mail.com,Rosario,Teclado mecánico,Periféricos,27200,3
1436,2025-07-23,Juan Díaz,juan.diaz52@mail.com,Rosario,Mouse inalámbrico,Periféricos,8500,3
1436,2025-07-23,Juan Díaz,juan.diaz52@mail.com,Rosario,Silla ergonómica,Muebles,189000,1
1559,2025-07-24,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Cargador rápido,Accesorios,8550,2
1559,2025-07-24,Sofía López,sofia.lopez5@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,3
1559,2025-07-24,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Teclado mecánico,Periféricos,27200,2
1424,2025-07-25,Florencia Torres,florencia.torres9@mail.com,Córdoba,"Notebook 15""",Computadoras,850000,3
1554,2025-07-26,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Mouse inalámbrico,Periféricos,7225,4
1554,2025-07-26,Rocío Gómez,rocio.gomez59@mail.com,La Plata,Webcam HD,Periféricos,15725,1
1554,2025-07-26,Rocío Gómez,rocio.gomez59@mail.com,La Plata,"Monitor 24""",Monitores,123250,1
1378,2025-07-27,Agustina López,agustina.lopez1@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,2
1378,2025-07-27,Agustina López,agustina.lopez1@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,4
1577,2025-07-27,Valentina Flores,valentina.flores36@mail.com,Rosario,Teclado mecánico,Periféricos,32000,2
1161,2025-07-29,Franco Fernández,franco.fernández24@mail.com,Córdoba,Router WiFi,Redes,38000,1
1161,2025-07-29,Franco Fernández,franco.fernández24@mail.com,Córdoba,Hub USB-C,Periféricos,12500,1
1252,2025-07-29,Mateo Flores,mateo.flores18@mail.com,La Plata,"Monitor 24""",Monitores,145000,4
1458,2025-07-29,Camila Flores,camila.flores45@mail.com,Buenos Aires,"Monitor 24""",Monitores,145000,4
1458,2025-07-29,Camila Flores,camila.flores45@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,4
1098,2025-07-30,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,58500,4
1029,2025-07-31,Mateo Flores,mateo.flores56@mail.com,La Plata,"Monitor 24""",Monitores,130500,3
1090,2025-07-31,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Auriculares Bluetooth,Audio,17850,3
1474,2025-07-31,Franco López,franco.lopez25@mail.com,San Juan,Silla ergonómica,Muebles,210000,1
1208,2025-08-02,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Router WiFi,Redes,38000,3
1208,2025-08-02,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,4
1208,2025-08-02,Santiago Gómez,santiago.gomez49@mail.com,San Juan,Mochila para notebook,Accesorios,24000,4
1262,2025-08-02,Sofía Gómez,sofia.gomez20@mail.com,San Juan,"Monitor 24""",Monitores,145000,4
1262,2025-08-02,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Webcam HD,Periféricos,18500,4
1466,2025-08-02,Rocío Torres,rocio.torres6@mail.com,Mendoza,Mochila para notebook,Accesorios,20400,2
1466,2025-08-02,Rocío Torres,rocio.torres6@mail.com,Mendoza,Hub USB-C,Periféricos,12500,4
1466,2025-08-02,Rocío Torres,rocio.torres6@mail.com,Mendoza,Cargador rápido,Accesorios,9500,1
1486,2025-08-02,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Cargador rápido,Accesorios,9500,4
1486,2025-08-02,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Silla ergonómica,Muebles,210000,1
1486,2025-08-02,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Webcam HD,Periféricos,18500,4
1019,2025-08-03,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Hub USB-C,Periféricos,12500,3
1019,2025-08-03,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,2
1019,2025-08-03,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,2
1212,2025-08-03,Rocío Rodríguez,rocio.rodriguez55@mail.com,San Juan,"Monitor 24""",Monitores,123250,3
1257,2025-08-03,Agustina Flores,agustina.flores51@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,1
1257,2025-08-03,Agustina Flores,agustina.flores51@mail.com,Córdoba,Auriculares Bluetooth,Audio,18900,1
1257,2025-08-03,Agustina Flores,agustina.flores51@mail.com,Córdoba,Router WiFi,Redes,38000,1
1386,2025-08-03,Santiago Pérez,santiago.pérez8@mail.com,Buenos Aires,Router WiFi,Redes,32300,2
1050,2025-08-04,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Hub USB-C,Periféricos,11250,4
1050,2025-08-04,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Mouse inalámbrico,Periféricos,8500,1
1056,2025-08-04,Florencia Romero,florencia.romero48@mail.com,Córdoba,Teclado mecánico,Periféricos,27200,1
1056,2025-08-04,Florencia Romero,florencia.romero48@mail.com,Córdoba,Mochila para notebook,Accesorios,24000,1
1062,2025-08-04,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,Teclado mecánico,Periféricos,28800,3
1062,2025-08-04,Agustina Romero,agustina.romero54@mail.com,Buenos Aires,"Notebook 15""",Computadoras,765000,2
1177,2025-08-05,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Webcam HD,Periféricos,18500,2
1317,2025-08-05,Franco Fernández,franco.fernández24@mail.com,Córdoba,Mochila para notebook,Accesorios,20400,2
1591,2025-08-05,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Auriculares Bluetooth,Audio,21000,3
1591,2025-08-05,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Silla ergonómica,Muebles,189000,3
1591,2025-08-05,Sofía López,sofia.lopez5@mail.com,Buenos Aires,Hub USB-C,Periféricos,12500,2
1188,2025-08-06,Bruno Torres,bruno.torres46@mail.com,Mendoza,"Notebook 15""",Computadoras,722500,2
1411,2025-08-07,Juan Gómez,juan.gomez0@mail.com,San Juan,Webcam HD,Periféricos,18500,4
1054,2025-08-08,Milagros Pérez,milagros.pérez41@mail.com,La Plata,Mochila para notebook,Accesorios,24000,2
1326,2025-08-08,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Hub USB-C,Periféricos,12500,2
1589,2025-08-09,Juan Gómez,juan.gomez0@mail.com,San Juan,Hub USB-C,Periféricos,10625,1
1589,2025-08-09,Juan Gómez,juan.gomez0@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,3
1383,2025-08-10,Lucía Fernández,lucia.fernández10@mail.com,San Juan,"Notebook 15""",Computadoras,765000,4
1383,2025-08-10,Lucía Fernández,lucia.fernández10@mail.com,San Juan,Mochila para notebook,Accesorios,24000,2
1383,2025-08-10,Lucía Fernández,lucia.fernández10@mail.com,San Juan,Mouse inalámbrico,Periféricos,8500,2
1570,2025-08-10,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Auriculares Bluetooth,Audio,18900,2
1570,2025-08-10,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,"Monitor 24""",Monitores,145000,1
1408,2025-08-11,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,1
1603,2025-08-11,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Mouse inalámbrico,Periféricos,7225,3
1603,2025-08-11,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,"Monitor 24""",Monitores,130500,1
1630,2025-08-11,Mateo Flores,mateo.flores56@mail.com,La Plata,Teclado mecánico,Periféricos,28800,1
1630,2025-08-11,Mateo Flores,mateo.flores56@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,1
1036,2025-08-12,Camila Acosta,camila.acosta2@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1517,2025-08-12,Camila Flores,camila.flores45@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,58500,3
1517,2025-08-12,Camila Flores,camila.flores45@mail.com,Buenos Aires,"Monitor 24""",Monitores,130500,4
1590,2025-08-12,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Auriculares Bluetooth,Audio,18900,4
1590,2025-08-12,Agustina Acosta,agustina.acosta26@mail.com,San Juan,"Monitor 24""",Monitores,145000,2
1160,2025-08-13,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1160,2025-08-13,Emilio Díaz,emilio.diaz15@mail.com,Mendoza,Cargador rápido,Accesorios,9500,3
1192,2025-08-13,Camila Romero,camila.romero43@mail.com,Rosario,"Monitor 24""",Monitores,145000,1
1403,2025-08-13,Franco Fernández,franco.fernández24@mail.com,Córdoba,"Notebook 15""",Computadoras,765000,4
1403,2025-08-13,Franco Fernández,franco.fernández24@mail.com,Córdoba,"Monitor 24""",Monitores,123250,3
1403,2025-08-13,Franco Fernández,franco.fernández24@mail.com,Córdoba,Cargador rápido,Accesorios,9500,4
1595,2025-08-13,Santiago Pérez,santiago.pérez8@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,2
1595,2025-08-13,Santiago Pérez,santiago.pérez8@mail.com,Buenos Aires,Auriculares Bluetooth,Audio,21000,4
1595,2025-08-13,Santiago Pérez,santiago.pérez8@mail.com,Buenos Aires,Teclado mecánico,Periféricos,28800,3
1047,2025-08-14,Micaela Rodríguez,micaela.rodriguez17@mail.com,La Plata,Cargador rápido,Accesorios,9500,3
1232,2025-08-15,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Webcam HD,Periféricos,15725,2
1232,2025-08-15,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Mochila para notebook,Accesorios,20400,3
1232,2025-08-15,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Auriculares Bluetooth,Audio,21000,3
1579,2025-08-16,Mateo Flores,mateo.flores56@mail.com,La Plata,Cargador rápido,Accesorios,8550,4
1579,2025-08-16,Mateo Flores,mateo.flores56@mail.com,La Plata,Hub USB-C,Periféricos,12500,2
1190,2025-08-17,Franco Torres,franco.torres19@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,4
1190,2025-08-17,Franco Torres,franco.torres19@mail.com,Buenos Aires,"Notebook 15""",Computadoras,850000,4
1190,2025-08-17,Franco Torres,franco.torres19@mail.com,Buenos Aires,"Monitor 24""",Monitores,123250,3
1011,2025-08-18,Agustina Rodríguez,agustina.rodriguez34@mail.com,Buenos Aires,"Notebook 15""",Computadoras,850000,2
1168,2025-08-18,Mateo Flores,mateo.flores18@mail.com,La Plata,Silla ergonómica,Muebles,210000,2
1291,2025-08-18,Sofía Torres,sofia.torres27@mail.com,San Juan,Silla ergonómica,Muebles,210000,1
1291,2025-08-18,Sofía Torres,sofia.torres27@mail.com,San Juan,Cargador rápido,Accesorios,9500,1
1291,2025-08-18,Sofía Torres,sofia.torres27@mail.com,San Juan,"Notebook 15""",Computadoras,722500,1
1418,2025-08-18,Florencia Romero,florencia.romero48@mail.com,Córdoba,"Monitor 24""",Monitores,145000,2
1286,2025-08-19,Juan Flores,juan.flores50@mail.com,La Plata,Auriculares Bluetooth,Audio,18900,4
1286,2025-08-19,Juan Flores,juan.flores50@mail.com,La Plata,SSD 1TB,Almacenamiento,55250,2
1483,2025-08-20,Mateo Flores,mateo.flores18@mail.com,La Plata,"Monitor 24""",Monitores,123250,4
1082,2025-08-21,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,Router WiFi,Redes,38000,2
1124,2025-08-21,Santiago López,santiago.lopez7@mail.com,San Juan,Router WiFi,Redes,32300,2
1144,2025-08-21,Agustina Acosta,agustina.acosta26@mail.com,San Juan,"Monitor 24""",Monitores,145000,3
1144,2025-08-21,Agustina Acosta,agustina.acosta26@mail.com,San Juan,SSD 1TB,Almacenamiento,65000,1
1100,2025-08-22,Martín Martínez,martin.martinez33@mail.com,Rosario,Cargador rápido,Accesorios,8550,2
1315,2025-08-23,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,"Monitor 24""",Monitores,145000,1
1315,2025-08-23,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Router WiFi,Redes,38000,3
1315,2025-08-23,Tomás Rodríguez,tomás.rodriguez22@mail.com,Rosario,Webcam HD,Periféricos,18500,2
1446,2025-08-23,Valentina Flores,valentina.flores36@mail.com,Rosario,SSD 1TB,Almacenamiento,65000,2
1031,2025-08-24,Camila López,camila.lopez12@mail.com,Córdoba,Webcam HD,Periféricos,18500,2
1031,2025-08-24,Camila López,camila.lopez12@mail.com,Córdoba,Auriculares Bluetooth,Audio,18900,2
1065,2025-08-26,Florencia Romero,florencia.romero48@mail.com,Córdoba,Hub USB-C,Periféricos,12500,3
1065,2025-08-26,Florencia Romero,florencia.romero48@mail.com,Córdoba,Router WiFi,Redes,38000,4
1065,2025-08-26,Florencia Romero,florencia.romero48@mail.com,Córdoba,"Notebook 15""",Computadoras,765000,2
1118,2025-08-26,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Webcam HD,Periféricos,18500,1
1118,2025-08-26,Santiago Díaz,santiago.diaz40@mail.com,San Juan,Router WiFi,Redes,38000,1
1118,2025-08-26,Santiago Díaz,santiago.diaz40@mail.com,San Juan,"Notebook 15""",Computadoras,765000,3
1365,2025-08-27,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,Webcam HD,Periféricos,15725,1
1365,2025-08-27,Bruno Gómez,bruno.gomez4@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,4
1415,2025-08-27,Nicolás Romero,nicolás.romero28@mail.com,San Juan,Auriculares Bluetooth,Audio,21000,1
1415,2025-08-27,Nicolás Romero,nicolás.romero28@mail.com,San Juan,Webcam HD,Periféricos,18500,1
1495,2025-08-27,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,"Monitor 24""",Monitores,123250,3
1495,2025-08-27,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Mouse inalámbrico,Periféricos,7225,1
1495,2025-08-27,Tomás Díaz,tomás.diaz21@mail.com,Mendoza,Cargador rápido,Accesorios,8550,3
1085,2025-08-28,Santiago López,santiago.lopez7@mail.com,San Juan,Webcam HD,Periféricos,16650,4
1085,2025-08-28,Santiago López,santiago.lopez7@mail.com,San Juan,"Notebook 15""",Computadoras,722500,1
1085,2025-08-28,Santiago López,santiago.lopez7@mail.com,San Juan,Cargador rápido,Accesorios,8550,1
1169,2025-08-29,Agustina Flores,agustina.flores51@mail.com,Córdoba,SSD 1TB,Almacenamiento,58500,4
1216,2025-08-29,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Silla ergonómica,Muebles,189000,1
1216,2025-08-29,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,2
1176,2025-08-30,Franco Fernández,franco.fernández58@mail.com,La Plata,"Monitor 24""",Monitores,145000,1
1176,2025-08-30,Franco Fernández,franco.fernández58@mail.com,La Plata,Mochila para notebook,Accesorios,24000,1
1176,2025-08-30,Franco Fernández,franco.fernández58@mail.com,La Plata,Router WiFi,Redes,38000,2
1008,2025-08-31,Valentina Flores,valentina.flores36@mail.com,Rosario,Mochila para notebook,Accesorios,24000,4
1423,2025-08-31,Valentina Flores,valentina.flores36@mail.com,Rosario,"Monitor 24""",Monitores,130500,3
1476,2025-08-31,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Router WiFi,Redes,38000,1
1476,2025-08-31,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,SSD 1TB,Almacenamiento,65000,2
1476,2025-08-31,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,Mochila para notebook,Accesorios,24000,3
1004,2025-09-01,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,"Monitor 24""",Monitores,145000,4
1004,2025-09-01,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Webcam HD,Periféricos,18500,2
1004,2025-09-01,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Silla ergonómica,Muebles,210000,4
1046,2025-09-01,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Webcam HD,Periféricos,15725,3
1046,2025-09-01,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,4
1159,2025-09-01,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,"Monitor 24""",Monitores,145000,1
1159,2025-09-01,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,7225,1
1159,2025-09-01,Camila Díaz,camila.diaz38@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,2
1425,2025-09-01,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,3
1425,2025-09-01,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Mouse inalámbrico,Periféricos,8500,3
1201,2025-09-03,Camila Flores,camila.flores45@mail.com,Buenos Aires,"Notebook 15""",Computadoras,850000,1
1201,2025-09-03,Camila Flores,camila.flores45@mail.com,Buenos Aires,Cargador rápido,Accesorios,9500,3
1201,2025-09-03,Camila Flores,camila.flores45@mail.com,Buenos Aires,Hub USB-C,Periféricos,11250,4
1385,2025-09-03,Mateo Flores,mateo.flores56@mail.com,La Plata,Teclado mecánico,Periféricos,28800,3
1404,2025-09-03,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Router WiFi,Redes,34200,2
1404,2025-09-03,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Cargador rápido,Accesorios,9500,1
1404,2025-09-03,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Auriculares Bluetooth,Audio,21000,3
1014,2025-09-04,Santiago López,santiago.lopez31@mail.com,San Juan,"Notebook 15""",Computadoras,850000,1
1534,2025-09-04,Micaela Díaz,micaela.diaz30@mail.com,San Juan,Auriculares Bluetooth,Audio,17850,4
1540,2025-09-04,Agustina Flores,agustina.flores51@mail.com,Córdoba,SSD 1TB,Almacenamiento,58500,1
1540,2025-09-04,Agustina Flores,agustina.flores51@mail.com,Córdoba,Hub USB-C,Periféricos,12500,2
1562,2025-09-04,Camila Acosta,camila.acosta2@mail.com,Mendoza,Hub USB-C,Periféricos,10625,4
1562,2025-09-04,Camila Acosta,camila.acosta2@mail.com,Mendoza,SSD 1TB,Almacenamiento,58500,3
1276,2025-09-05,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Mochila para notebook,Accesorios,24000,4
1276,2025-09-05,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Mouse inalámbrico,Periféricos,7225,1
1276,2025-09-05,Santiago Rodríguez,santiago.rodriguez3@mail.com,La Plata,Router WiFi,Redes,32300,3
1295,2025-09-05,Franco Torres,franco.torres19@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,65000,3
1545,2025-09-05,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Webcam HD,Periféricos,16650,3
1545,2025-09-05,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Hub USB-C,Periféricos,12500,2
1003,2025-09-06,Bruno Torres,bruno.torres46@mail.com,Mendoza,Silla ergonómica,Muebles,210000,2
1052,2025-09-06,Sofía Torres,sofia.torres27@mail.com,San Juan,"Notebook 15""",Computadoras,765000,3
1319,2025-09-06,Juan Gómez,juan.gomez0@mail.com,San Juan,Auriculares Bluetooth,Audio,17850,4
1428,2025-09-06,Micaela Pérez,micaela.pérez47@mail.com,La Plata,SSD 1TB,Almacenamiento,65000,2
1428,2025-09-06,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Mouse inalámbrico,Periféricos,7225,3
1428,2025-09-06,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Silla ergonómica,Muebles,210000,4
1332,2025-09-07,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Hub USB-C,Periféricos,11250,1
1332,2025-09-07,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Mouse inalámbrico,Periféricos,8500,3
1467,2025-09-07,Micaela Díaz,micaela.diaz30@mail.com,San Juan,"Notebook 15""",Computadoras,850000,4
1514,2025-09-07,Bruno Torres,bruno.torres46@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,2
1514,2025-09-07,Bruno Torres,bruno.torres46@mail.com,Mendoza,"Monitor 24""",Monitores,123250,3
1524,2025-09-07,Juan Martínez,juan.martinez14@mail.com,Córdoba,Teclado mecánico,Periféricos,32000,3
1001,2025-09-08,Sofía Gómez,sofia.gomez20@mail.com,San Juan,Teclado mecánico,Periféricos,32000,3
1024,2025-09-08,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,4
1024,2025-09-08,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Teclado mecánico,Periféricos,32000,1
1096,2025-09-08,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,4
1314,2025-09-08,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Router WiFi,Redes,32300,4
1314,2025-09-08,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,SSD 1TB,Almacenamiento,55250,4
1314,2025-09-08,Micaela Martínez,micaela.martinez42@mail.com,Buenos Aires,Hub USB-C,Periféricos,12500,1
1318,2025-09-08,Lucía Fernández,lucia.fernández10@mail.com,San Juan,"Monitor 24""",Monitores,130500,3
1318,2025-09-08,Lucía Fernández,lucia.fernández10@mail.com,San Juan,Cargador rápido,Accesorios,9500,1
1431,2025-09-08,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Mochila para notebook,Accesorios,24000,3
1431,2025-09-08,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,"Monitor 24""",Monitores,145000,2
1431,2025-09-08,Agustina Sánchez,agustina.sánchez23@mail.com,San Juan,Cargador rápido,Accesorios,9500,1
1426,2025-09-09,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Router WiFi,Redes,38000,2
1426,2025-09-09,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Teclado mecánico,Periféricos,32000,4
1426,2025-09-09,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Auriculares Bluetooth,Audio,18900,3
1593,2025-09-09,Sofía Gómez,sofia.gomez44@mail.com,Mendoza,SSD 1TB,Almacenamiento,65000,1
1460,2025-09-10,Nicolás Sánchez,nicolás.sánchez53@mail.com,Mendoza,Teclado mecánico,Periféricos,32000,1
1261,2025-09-11,Milagros Acosta,milagros.acosta35@mail.com,Córdoba,SSD 1TB,Almacenamiento,55250,4
1296,2025-09-11,Bruno Torres,bruno.torres46@mail.com,Mendoza,Hub USB-C,Periféricos,12500,1
1296,2025-09-11,Bruno Torres,bruno.torres46@mail.com,Mendoza,Auriculares Bluetooth,Audio,21000,3
1296,2025-09-11,Bruno Torres,bruno.torres46@mail.com,Mendoza,Mochila para notebook,Accesorios,24000,4
1320,2025-09-11,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Router WiFi,Redes,34200,4
1320,2025-09-11,Julieta Gómez,julieta.gomez32@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,4
1111,2025-09-12,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Auriculares Bluetooth,Audio,21000,3
1111,2025-09-12,Micaela Pérez,micaela.pérez47@mail.com,La Plata,Hub USB-C,Periféricos,10625,2
1091,2025-09-13,Florencia Romero,florencia.romero48@mail.com,Córdoba,Mochila para notebook,Accesorios,20400,3
1091,2025-09-13,Florencia Romero,florencia.romero48@mail.com,Córdoba,Mouse inalámbrico,Periféricos,8500,2
1091,2025-09-13,Florencia Romero,florencia.romero48@mail.com,Córdoba,Auriculares Bluetooth,Audio,18900,4
1179,2025-09-13,Santiago López,santiago.lopez7@mail.com,San Juan,Silla ergonómica,Muebles,210000,2
1179,2025-09-13,Santiago López,santiago.lopez7@mail.com,San Juan,Mouse inalámbrico,Periféricos,7650,3
1179,2025-09-13,Santiago López,santiago.lopez7@mail.com,San Juan,Cargador rápido,Accesorios,8075,1
1214,2025-09-13,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Mochila para notebook,Accesorios,21600,1
1214,2025-09-13,Tomás Fernández,tomás.fernández29@mail.com,Rosario,Mouse inalámbrico,Periféricos,8500,4
1571,2025-09-13,Agustina Acosta,agustina.acosta26@mail.com,San Juan,Router WiFi,Redes,34200,3
1596,2025-09-13,Franco Torres,franco.torres19@mail.com,Buenos Aires,Mochila para notebook,Accesorios,24000,3
1596,2025-09-13,Franco Torres,franco.torres19@mail.com,Buenos Aires,Mouse inalámbrico,Periféricos,8500,2
